PersonId,KnowHowId,KnowHow,Category,Subcategory,
989,3880,Spring,Technologies,Tools,
989,3690,Visual Studio,Technologies,Tools,
989,3620,IBM DB2,Technologies,Databases,
989,3685,CVS,Technologies,Tools,
989,3267,JavaScript,Technologies,Programming languages,
989,3542,Struts,Technologies,Packages,
989,3305,JCL,Technologies,Programming languages,
989,3320,Bash,Technologies,Programming languages,
989,3336,"Scripting languages (HTML, JavaScript, XML etc.)",Technologies,Programming languages,
989,3449,Linux Shell Scripts with Bash,Technologies,Programming languages,
989,301,Software Engineer,Functions,NULL,
989,509,IT Consulting,Functions,NULL,
989,731,Scrum,Methods/Processes,NULL,
989,2521,PL/1,Technologies,Other,
989,2435,Oracle SQL,Technologies,Databases,
989,1238,Customer Support,Methods/Processes,NULL,
989,1441,Software Testing,Methods/Processes,NULL,
990,6682,Joomla,Technologies,Tools,
990,11642,Xpath,Technologies,Programming languages,
990,11648,Clear Quest,Technologies,Tools,
990,11649,Rational Test Workbench Mobile,Technologies,Tools,
990,11653,JAVA,Technologies,Programming languages,
990,11654,VB,Technologies,Programming languages,
990,11610,C# .NET,Technologies,Programming languages,
990,11633,Soap UI,Technologies,Tools,
990,11634,Rational Robot,Technologies,Tools,
990,11625,Rational Functional Tester,Technologies,Tools,
990,11626,Rational Performance Tester,Technologies,Tools,
990,11627,Rational Service Tester,Technologies,Tools,
990,11628,Rational Quality Manager,Technologies,Tools,
990,11629,HP Load Runner,Technologies,Tools,
990,11630,Jmeter,Technologies,Tools,
990,11631,Selenium Web Driver,Technologies,Tools,
990,11632,Rational App Scan,Technologies,Tools,
991,11583,Git,Technologies,Tools,
991,11584,QML,Technologies,Packages,
991,11585,gcc,Technologies,Tools,
991,11586,qtcreator,Technologies,Tools,
991,11588,arangodb,Technologies,Databases,
991,11589,ISO8583,Technologies,Networks/Protocols,
991,11590,FIX,Technologies,Networks/Protocols,
991,11591,IFSF,Technologies,Networks/Protocols,
991,11592,EMV,Industries,NULL,
991,11593,Mastercard Paypass,Industries,NULL,
991,11594,Visa Paywave,Industries,NULL,
991,11595,Embedded ,Industries,NULL,
991,11620,C++ Template metaprograming,Technologies,Programming languages,
991,11582,Qt5,Technologies,Packages,
991,9998,C/C++,Technologies,Programming languages,
991,3103,Linux,Technologies,Operating Systems,
991,3686,Subversion (SVN),Technologies,Tools,
992,3686,Subversion (SVN),Technologies,Tools,
992,3648,Relational databases,Technologies,Databases,
992,3690,Visual Studio,Technologies,Tools,
992,3611,MS Access,Technologies,Databases,
992,3614,MS SQL Server,Technologies,Databases,
992,3639,Entity-Relationship Data Models,Technologies,Databases,
992,3861,nHibernate,Technologies,Tools,
992,4117,Resharper,Technologies,Tools,
992,3292,XPath,Technologies,Programming languages,
992,3258,C#,Technologies,Programming languages,
992,3253,XML,Technologies,Programming languages,
992,3098,Unix,Technologies,Operating Systems,
992,3099,Windows XP,Technologies,Operating Systems,
992,3115,Windows 7,Technologies,Operating Systems,
992,1694,Software Architecture,Methods/Processes,NULL,
992,731,Scrum,Methods/Processes,NULL,
992,687,Design Patterns,Methods/Processes,NULL,
992,608,Code reviews,Methods/Processes,NULL,
992,1055,Agile Software Development,Methods/Processes,NULL,
992,10371,Microsoft Team Foundation Server (TFS),Technologies,Tools,
992,9282,TortoiseSVN,Technologies,Tools,
992,8378,.NET Framework 4.0  ,Technologies,Tools,
992,6533,Information Technology,Industries,NULL,
992,6887,AnkhSVN,Technologies,Tools,
992,6168,Electronic archiving,Technologies,Other,
992,5179,"Agile software development (eXtreme Programming, Scrum)",Methods/Processes,NULL,
993,5202,HP Quality Center 11.0,Technologies,Tools,
993,5648,CAST,Technologies,Tools,
993,8284,HP ALM,Technologies,Tools,
993,8859,Performance testing,Methods/Processes,NULL,
993,8828,Manual testing,Other,NULL,
993,9969,Performance Center 9.52,Technologies,Tools,
993,1757,"Test design and organization, test planning and manual test runs",Other,NULL,
993,1199,"Testing (Performance, manuelle und automatische Tests)",Methods/Processes,NULL,
993,3175,Linux Debian,Technologies,Operating Systems,
993,2863,Functional testing,Methods/Processes,NULL,
993,4078,HP Loadrunner,Technologies,Tools,
994,3737,.NET,Technologies,Packages,
994,3260,Java,Technologies,Programming languages,
994,3248,C++,Technologies,Programming languages,
994,731,Scrum,Methods/Processes,NULL,
994,127,Aerospace industry,Industries,NULL,
994,79,Pharma diagnosis,Industries,NULL,
994,8712,PMP Project Management Professional,Methods/Processes,NULL,
994,7867,Test Engineering,Methods/Processes,NULL,
994,7922,Product Owner,Functions,NULL,
994,5909,Telecommunication,Industries,NULL,
994,6834,Optical networks,Technologies,Networks/Protocols,
994,6833,Requirements Manager,Functions,NULL,
994,5088,Kanban,Methods/Processes,NULL,
998,8784,Ariba,Technologies,Other,
998,11935,Event Services,Industries,NULL,
998,17,Financial accounting,Industries,NULL,
998,2661,Internet,Technologies,Networks/Protocols,
998,2066,SAP,Technologies,Other,
998,3731,MS Office,Technologies,Tools,
998,3913,Adobe Photoshop,Technologies,Tools,
998,3812,Lotus Notes,Technologies,Tools,
998,3834,MS SharePoint,Technologies,Tools,
999,4042,Atlassian JIRA,Technologies,Tools,
999,3731,MS Office,Technologies,Tools,
999,3716,UML 2.0,Methods/Processes,NULL,
999,3781,MS Visio,Technologies,Tools,
999,3740,Sparx Enterprise Architect,Technologies,Tools,
999,3271,MS Project,Technologies,Tools,
999,2126,Skype,Technologies,Tools,
999,1704,Business Analyse/Requirements Engineering,Methods/Processes,NULL,
999,1678,budget management,Methods/Processes,NULL,
999,3115,Windows 7,Technologies,Operating Systems,
999,3163,iOS,Technologies,Operating Systems,
999,2882,Confluence,Technologies,Tools,
999,3099,Windows XP,Technologies,Operating Systems,
999,3098,Unix,Technologies,Operating Systems,
999,258,Business Analyst,Functions,NULL,
999,280,Project Lead,Functions,NULL,
999,698,Project management,Methods/Processes,NULL,
999,11799,Finanzindustrie,Industries,NULL,
999,11800,Dienstleistungssektor,Industries,NULL,
999,11801,Automobilindustrie,Industries,NULL,
999,11802,Sales Executive,Functions,NULL,
999,11803,Werksstudent,Functions,NULL,
999,11804,Einführung und Schulung von neuen Mitarbeitern,Functions,NULL,
999,11805,Training und Konzeption hausinterner Schulungen,Functions,NULL,
999,11806,Marketing Management,Methods/Processes,NULL,
999,11807,Absatzplanung,Methods/Processes,NULL,
999,11808,Workshop Leitung,Methods/Processes,NULL,
999,11809,Interviews,Methods/Processes,NULL,
999,11810,Qualitative & Quantitative Marktforschung,Methods/Processes,NULL,
999,11824,Lyris HQ,Technologies,Other,
999,11825,Sales Navigator ,Technologies,Other,
999,11811,SWOT Analyse,Methods/Processes,NULL,
999,11812,Nutzwertanalyse,Methods/Processes,NULL,
999,11813,Kontakt & Konversations Analyse,Methods/Processes,NULL,
999,11814,HTML Basics,Technologies,Programming languages,
999,11815,SWAN,Technologies,Databases,
999,11817,MindManager,Technologies,Other,
999,11818,SurveyMonkey,Technologies,Other,
999,11819,Keynote,Technologies,Other,
999,11820,Pages,Technologies,Other,
999,11821,Numbers,Technologies,Other,
999,11822,ARIS Express,Technologies,Other,
999,10866,Prezi,Technologies,Tools,
999,10630,MacOS,Technologies,Operating Systems,
999,9767,SQuirreL SQL,Technologies,Networks/Protocols,
999,8764,Event management,Methods/Processes,NULL,
999,8284,HP ALM,Technologies,Tools,
999,5344,Microsoft SharePoint 2010,Technologies,Operating Systems,
1000,7009,ASP.NET,Technologies,Packages,
1000,8220,KnockoutJS,Technologies,Other,
1000,9153,TypeScript,Technologies,Programming languages,
1000,11063,Durandal,Technologies,Packages,
1000,3107,MS Windows,Technologies,Operating Systems,
1000,3248,C++,Technologies,Programming languages,
1000,3250,C,Technologies,Programming languages,
1000,3267,JavaScript,Technologies,Programming languages,
1000,3260,Java,Technologies,Programming languages,
1000,3258,C#,Technologies,Programming languages,
1000,3252,HTML,Technologies,Programming languages,
1000,3310,CSS,Technologies,Programming languages,
1000,3608,MySQL,Technologies,Databases,
1000,3614,MS SQL Server,Technologies,Databases,
1001,4060,"Versionierungs- & Repository-Tools (CVS, svn)",Technologies,Tools,
1001,3948,"Virtualization (VMWare, KVM)",Technologies,Tools,
1001,3260,Java,Technologies,Programming languages,
1001,3248,C++,Technologies,Programming languages,
1001,2845,JGoodies Forms,Technologies,Tools,
1001,2893,SWT,Technologies,Other,
1001,2532,SQL database,Technologies,Databases,
1001,2447,HP Quality Center 10,Technologies,Tools,
1001,731,Scrum,Methods/Processes,NULL,
1001,1055,Agile Software Development,Methods/Processes,NULL,
1001,355,Software Developer,Functions,NULL,
1001,560,Tutor,Functions,NULL,
1001,10397,Windows Hyper-V Virtualisierung (IaaS),Technologies,Tools,
1001,10488,pyCharm,Technologies,Tools,
1001,11690,JIDE,Technologies,Tools,
1001,11227,IntellijIdea,Technologies,Tools,
1001,9189,"Open Office ( Writer, Calc ...) ",Other,NULL,
1001,8796,PostgreSQL,Technologies,Databases,
1001,8422,Automotive industry,Industries,NULL,
1001,8284,HP ALM,Technologies,Tools,
1001,8265,Virtual Server,Technologies,Other,
1001,5202,HP Quality Center 11.0,Technologies,Tools,
1001,5087,TDD,Methods/Processes,NULL,
1001,5114,Apache ANT,Technologies,Tools,
1001,4543,Scrum Master,Functions,NULL,
1002,8422,Automotive industry,Industries,NULL,
1002,9165,SQL Developer,Technologies,Tools,
1002,355,Software Developer,Functions,NULL,
1002,886,Software Engineering,Methods/Processes,NULL,
1002,1659,Software Development,Methods/Processes,NULL,
1002,1441,Software Testing,Methods/Processes,NULL,
1002,3260,Java,Technologies,Programming languages,
1002,3496,Hibernate,Technologies,Packages,
1002,3409,Ruby on Rails,Technologies,Programming languages,
1002,3391,Ruby,Technologies,Programming languages,
1002,3392,JSF,Technologies,Programming languages,
1002,4042,Atlassian JIRA,Technologies,Tools,
1003,235,HR: Recruitment,Industries,NULL,
1003,11780,Human Resources,Functions,NULL,
1003,9342,Recruitment,Methods/Processes,NULL,
1005,11220,Senior Java Developer,Functions,NULL,
1005,11676,Postman API,Technologies,Databases,
1005,10488,pyCharm,Technologies,Tools,
1005,10468,NodeJS,Technologies,Packages,
1005,10540,Android Studio,Technologies,Tools,
1005,8213,WebStorm,Technologies,Tools,
1005,7909,CQRS,Methods/Processes,NULL,
1005,4655,Android,Technologies,Operating Systems,
1005,2883,Android-SDK,Technologies,Packages,
1005,3700,Eclipse,Technologies,Tools,
1005,3520,jQuery,Technologies,Packages,
1005,3260,Java,Technologies,Programming languages,
1005,3267,JavaScript,Technologies,Programming languages,
1005,3257,Python,Technologies,Programming languages,
1006,3257,Python,Technologies,Programming languages,
1006,3731,MS Office,Technologies,Tools,
1006,3991,MS Office 2007,Technologies,Tools,
1006,2759,small factor ARM machine with touch screen,Technologies,Other,
1006,3099,Windows XP,Technologies,Operating Systems,
1006,3103,Linux,Technologies,Operating Systems,
1006,3201,Windows Server,Technologies,Operating Systems,
1006,3115,Windows 7,Technologies,Operating Systems,
1006,1666,2nd level support,Methods/Processes,NULL,
1006,1790,VPN,Technologies,Networks/Protocols,
1006,2195,MS Exchange Server,Technologies,Tools,
1006,2128,Teamviewer,Technologies,Other,
1006,170,IT support/consulting,Industries,NULL,
1006,542,System Administrator,Functions,NULL,
1006,876,Creation of documentation and user's Guide,Methods/Processes,NULL,
1006,594,Remote Support,Functions,NULL,
1006,4361,Computer networks,Technologies,Networks/Protocols,
1006,5081,Coach / Trainer,Functions,NULL,
1006,4912,Batch Scripts,Technologies,Programming languages,
1006,5218,BMC Remedy ITSP/ITSM,Technologies,Tools,
1006,5389,Use of Citrix,Technologies,Operating Systems,
1006,5339,Internet Explorer,Technologies,Other,
1006,6921,Windows PowerShell,Technologies,Programming languages,
1006,6035,Remote Desktop Connections,Technologies,Tools,
1006,6228,Soldering,Technologies,Other,
1006,9252,Microsoft Active Directory,Other,NULL,
1006,8927,Network,Technologies,Networks/Protocols,
1006,8511,PC troubleshooting ,Methods/Processes,NULL,
1006,8820,Knowledge Manager,Functions,NULL,
1006,10499,Oracle VirtualBox,Technologies,Tools,
1006,11034,Arduino,Technologies,Other,
1006,10955,automation,Methods/Processes,NULL,
1006,11850,Right Answers,Technologies,Tools,
1006,11848,Knowledge Centered Support,Methods/Processes,NULL,
1006,11849,Onsite IT support engineer,Functions,NULL,
1006,10051,Creation of training & support documents,Methods/Processes,NULL,
1007,10092,RESTful Web Services,Technologies,Networks/Protocols,
1007,10184,Karma,Technologies,Other,
1007,10165,"Agile Methoden (SCRUM, Kanban)",Methods/Processes,NULL,
1007,9921,RSA,Technologies,Tools,
1007,9889,RESTful WebServices,Technologies,Other,
1007,9899,JSF 2.1 - Primefaces 3.5,Technologies,Tools,
1007,9904,Apache Tomcat 7,Technologies,Operating Systems,
1007,10199,MongoDB,Technologies,Databases,
1007,9566,OpenGL Shading Language,Technologies,Other,
1007,9558,Memcached,Technologies,Databases,
1007,9455,WildFly 8,Technologies,Other,
1007,9486,Puppet,Technologies,Tools,
1007,9492,RabbitMQ,Technologies,Tools,
1007,9802,Continuous Deployment,Methods/Processes,NULL,
1007,9883,BDD (Behaviour Driven Development),Methods/Processes,NULL,
1007,11743,JavaScript WebAPI,Technologies,Other,
1007,11676,Postman API,Technologies,Databases,
1007,11242,Java 8,Technologies,Other,
1007,10982,Behavior Driven Development (BDD),Methods/Processes,NULL,
1007,10981,Test Drive Development (TDD),Methods/Processes,NULL,
1007,11058,Microservices,Other,NULL,
1007,10499,Oracle VirtualBox,Technologies,Tools,
1007,10482,Docker,Technologies,Other,
1007,10468,NodeJS,Technologies,Packages,
1007,10469,NoSQL,Technologies,Databases,
1007,10588,SonarQube,Technologies,Tools,
1007,10573,"Application Server: Jboss, Websphere, Weblogic.",Technologies,Tools,
1007,10726,CentOS,Technologies,Operating Systems,
1007,8796,PostgreSQL,Technologies,Databases,
1007,8702,XHTML/CSS/JQUERY,Technologies,Tools,
1007,8647,AngularJS,Technologies,Other,
1007,8610,Apache Tiles,Technologies,Other,
1007,8586,Spring Framework,Technologies,Packages,
1007,8908,MVC,Methods/Processes,NULL,
1007,9106,Apache Tomcat,Technologies,Other,
1007,7909,CQRS,Methods/Processes,NULL,
1007,7864,JPA (Hibernate),Technologies,Packages,
1007,8351,Web API,Technologies,Packages,
1007,8349,multithreading,Technologies,Other,
1007,8306,Jasmine,Technologies,Tools,
1007,7763,Spring Webflow,Technologies,Other,
1007,7561,Gradle,Technologies,Tools,
1007,7557,CDI (Context Dependency Injection),Technologies,Other,
1007,6478,Sonar,Technologies,Tools,
1007,6070,Apache Maven ,Technologies,Tools,
1007,6077,Spring MVC,Technologies,Programming languages,
1007,6103,JBoss,Technologies,Tools,
1007,5560,JAXB,Technologies,Packages,
1007,5692,Oracle SQL Developer,Technologies,Tools,
1007,6557,DDD,Methods/Processes,NULL,
1007,6589,Eclipse JEE ,Technologies,Tools,
1007,6611,Ubuntu,Technologies,Operating Systems,
1007,6812,Cucumber,Technologies,Programming languages,
1007,6813,MongoDB,Technologies,Databases,
1007,6955,Apache Camel,Technologies,Packages,
1007,7098,HTML5,Technologies,Programming languages,
1007,7099,CSS3,Technologies,Programming languages,
1007,7089,Continuous integration with Jenkins ,Technologies,Other,
1007,7018,OpenGL  ,Technologies,Packages,
1007,7115,WebLogic  ,Technologies,Tools,
1007,5511,iText,Technologies,Other,
1007,5481,JSON,Technologies,Programming languages,
1007,5483,Spring Source Tool Suite,Technologies,Other,
1007,4897,Java EE,Technologies,Programming languages,
1007,5046,Jenkins,Technologies,Tools,
1007,5181,Mockito,Technologies,Packages,
1007,5087,TDD,Methods/Processes,NULL,
1007,5088,Kanban,Methods/Processes,NULL,
1007,4363,SOAP/WSDL/RESTful,Technologies,Networks/Protocols,
1007,4655,Android,Technologies,Operating Systems,
1007,4624,JPA,Technologies,Packages,
1007,4635,Apache 2,Technologies,Tools,
1007,12238,gulp,Technologies,Tools,
1007,12239,OAuth2,Technologies,Networks/Protocols,
1007,731,Scrum,Methods/Processes,NULL,
1007,1055,Agile Software Development,Methods/Processes,NULL,
1007,1162,MVC Pattern,Methods/Processes,NULL,
1007,341,Jackson and other methodologies,Functions,NULL,
1007,1940,Eclipse/WSAD,Technologies,Tools,
1007,1908,Serena ChangeMan Version Manager 8.1.2,Technologies,Other,
1007,2461,Apache Tomcat,Technologies,Tools,
1007,1697,Distributed system,Methods/Processes,NULL,
1007,1299,Test Driven Development,Methods/Processes,NULL,
1007,1315,Continuous Integration,Methods/Processes,NULL,
1007,3093,Ubuntu Linux,Technologies,Operating Systems,
1007,3147,"Linux (RedHat, Debian, Ubuntu)",Technologies,Operating Systems,
1007,3168,Windows Server 2003,Technologies,Operating Systems,
1007,3103,Linux,Technologies,Operating Systems,
1007,3026,JAX-WS/RS,Technologies,Packages,
1007,2883,Android-SDK,Technologies,Packages,
1007,2916,ActiveMQ,Technologies,Tools,
1007,2872,XEN,Technologies,Other,
1007,2890,Selenium,Technologies,Tools,
1007,4058,IntelliJ IDEA,Technologies,Tools,
1007,4091,PL/SQL Developer,Technologies,Tools,
1007,4145,XEN virtualization,Technologies,Tools,
1007,4186,Git,Technologies,Tools,
1007,3989,MySQL 5,Technologies,Databases,
1007,3978,"Rule engine (JBoss Drools, Blaze)",Technologies,Tools,
1007,3880,Spring,Technologies,Tools,
1007,3839,NetBeans,Technologies,Tools,
1007,3820,IBM WebSphere,Technologies,Tools,
1007,3774,Maven,Technologies,Tools,
1007,3700,Eclipse,Technologies,Tools,
1007,3685,CVS,Technologies,Tools,
1007,3620,IBM DB2,Technologies,Databases,
1007,3612,Oracle 10g,Technologies,Databases,
1007,3609,Oracle,Technologies,Databases,
1007,3569,Graphics distributions such as E.g. OpenGL,Technologies,Packages,
1007,3637,Oracle 11g,Technologies,Databases,
1007,3686,Subversion (SVN),Technologies,Tools,
1007,3257,Python,Technologies,Programming languages,
1007,3265,JSP,Technologies,Programming languages,
1007,3263,SQL,Technologies,Programming languages,
1007,3273,PL/SQL,Technologies,Programming languages,
1007,3260,Java,Technologies,Programming languages,
1007,3253,XML,Technologies,Programming languages,
1007,3520,jQuery,Technologies,Packages,
1007,3496,Hibernate,Technologies,Packages,
1007,3494,WebServices,Technologies,Packages,
1007,3470,JMS,Technologies,Packages,
1007,3608,MySQL,Technologies,Databases,
1007,3542,Struts,Technologies,Packages,
1007,3497,Java Message Services (JMS),Technologies,Packages,
1007,3573,Java Swing,Technologies,Packages,
1007,3392,JSF,Technologies,Programming languages,
1007,3389,"J2EE (EJB, JPA, Hibernate Servlets, JSP, Struts)",Technologies,Programming languages,
1007,3372,JEE,Technologies,Programming languages,
1007,3467,JUnit,Technologies,Packages,
1007,3462,Swing,Technologies,Packages,
1008,3452,Shell Scripting,Technologies,Programming languages,
1008,3302,PHP 5,Technologies,Programming languages,
1008,3608,MySQL,Technologies,Databases,
1008,3253,XML,Technologies,Programming languages,
1008,3252,HTML,Technologies,Programming languages,
1008,3277,Perl,Technologies,Programming languages,
1008,3267,JavaScript,Technologies,Programming languages,
1008,3257,Python,Technologies,Programming languages,
1008,2890,Selenium,Technologies,Tools,
1008,2883,Android-SDK,Technologies,Packages,
1008,2461,Apache Tomcat,Technologies,Tools,
1008,1055,Agile Software Development,Methods/Processes,NULL,
1008,12239,OAuth2,Technologies,Networks/Protocols,
1008,6813,MongoDB,Technologies,Databases,
1008,5909,Telecommunication,Industries,NULL,
1008,7561,Gradle,Technologies,Tools,
1008,7551,CSS2/3,Technologies,Programming languages,
1008,7909,CQRS,Methods/Processes,NULL,
1008,8586,Spring Framework,Technologies,Packages,
1008,10468,NodeJS,Technologies,Packages,
1008,11242,Java 8,Technologies,Other,
1008,11676,Postman API,Technologies,Databases,
1008,9492,RabbitMQ,Technologies,Tools,
1008,10165,"Agile Methoden (SCRUM, Kanban)",Methods/Processes,NULL,
1009,11861,CITRIX XenApp,Technologies,Packages,
1009,11862,CITRIX XenDesktop,Technologies,Other,
1009,11986,CISCO Unified CM Console,Technologies,Networks/Protocols,
1009,11992,HP DataProtector Backup Software Automation,Technologies,Tools,
1009,11994,CISCO VPN,Technologies,Networks/Protocols,
1009,10405,SCCM,Technologies,Other,
1009,11060,Exchange Web Services,Technologies,Networks/Protocols,
1009,8611,Technical Support,Functions,NULL,
1009,9252,Microsoft Active Directory,Other,NULL,
1009,6017,Nagios,Technologies,Tools,
1009,4296,Monitoring,Technologies,Networks/Protocols,
1009,5050,RSA encryption,Methods/Processes,NULL,
1009,1183,"ITIL incident, problem, and change manager",Methods/Processes,NULL,
1009,876,Creation of documentation and user's Guide,Methods/Processes,NULL,
1009,580,Service delivery Management,Functions,NULL,
1009,170,IT support/consulting,Industries,NULL,
1009,2634,Remote Monitoring,Technologies,Other,
1009,2195,MS Exchange Server,Technologies,Tools,
1009,1873,Networks/protocols: Internet/TCP/IP,Other,NULL,
1009,1238,Customer Support,Methods/Processes,NULL,
1009,1291,IT-Service management  according to ITIL,Methods/Processes,NULL,
1009,1790,VPN,Technologies,Networks/Protocols,
1009,1666,2nd level support,Methods/Processes,NULL,
1009,3103,Linux,Technologies,Operating Systems,
1009,3209,Microsoft Windows Client- and Server-Operating-Systems,Technologies,Operating Systems,
1009,3192,MS Operating Systems,Technologies,Operating Systems,
1009,3553,Virtualization,Technologies,Packages,
1010,3310,CSS,Technologies,Programming languages,
1010,3263,SQL,Technologies,Programming languages,
1010,3267,JavaScript,Technologies,Programming languages,
1010,3252,HTML,Technologies,Programming languages,
1010,4232,HTTP,Technologies,Networks/Protocols,
1010,4042,Atlassian JIRA,Technologies,Tools,
1010,3107,MS Windows,Technologies,Operating Systems,
1010,1790,VPN,Technologies,Networks/Protocols,
1010,1441,Software Testing,Methods/Processes,NULL,
1010,731,Scrum,Methods/Processes,NULL,
1010,918,Waterfall,Methods/Processes,NULL,
1010,4315,LAN,Technologies,Networks/Protocols,
1010,4245,FTP,Technologies,Networks/Protocols,
1010,4655,Android,Technologies,Operating Systems,
1010,11679,Information technology industry,Other,NULL,
1010,11680,mobile technologies,Other,NULL,
1010,11681,Hyper care person in SAP integration project SCRUM methodology,Other,NULL,
1010,11682,Waterfall testing methodology,Other,NULL,
1010,11683,Linux distributions,Technologies,Operating Systems,
1010,11684,HP QT,Technologies,Tools,
1010,11685,Clearquest,Methods/Processes,NULL,
1012,8019,Agile testing,Methods/Processes,NULL,
1012,5179,"Agile software development (eXtreme Programming, Scrum)",Methods/Processes,NULL,
1012,886,Software Engineering,Methods/Processes,NULL,
1012,1055,Agile Software Development,Methods/Processes,NULL,
1012,625,CMMI,Methods/Processes,NULL,
1012,418,Web Developer,Functions,NULL,
1012,460,Test Manager,Functions,NULL,
1012,562,Software Tester,Functions,NULL,
1012,509,IT Consulting,Functions,NULL,
1012,301,Software Engineer,Functions,NULL,
1012,316,Test Analyst,Functions,NULL,
1012,1315,Continuous Integration,Methods/Processes,NULL,
1012,1734,Agile development practices,Methods/Processes,NULL,
1016,1465,"UML (use case, class, sequence, and activity diagrams)",Methods/Processes,NULL,
1016,1999,ASP.NET Web Services,Technologies,Packages,
1016,2121,IIS,Technologies,Networks/Protocols,
1016,2433,Webservices and IIS,Technologies,Other,
1016,2268,Macromedia Dreamweaver,Technologies,Tools,
1016,2655,Telerik,Technologies,Other,
1016,2757,Telerik components,Technologies,Other,
1016,3107,MS Windows,Technologies,Operating Systems,
1016,3248,C++,Technologies,Programming languages,
1016,3085,Unit testing mit NUnit,Technologies,Other,
1016,355,Software Developer,Functions,NULL,
1016,274,Team Leader,Functions,NULL,
1016,424,Software Architect,Functions,NULL,
1016,687,Design Patterns,Methods/Processes,NULL,
1016,891,DB Design,Methods/Processes,NULL,
1016,4117,Resharper,Technologies,Tools,
1016,3842,Log4Net,Technologies,Packages,
1016,3833,Crystal Reports,Technologies,Tools,
1016,3916,MS Visual SourceSafe,Technologies,Tools,
1016,3686,Subversion (SVN),Technologies,Tools,
1016,3630,SQL Server Reporting Services,Technologies,Databases,
1016,3690,Visual Studio,Technologies,Tools,
1016,3576,Autofac,Technologies,Packages,
1016,3700,Eclipse,Technologies,Tools,
1016,3260,Java,Technologies,Programming languages,
1016,3267,JavaScript,Technologies,Programming languages,
1016,3283,T-SQL,Technologies,Programming languages,
1016,3263,SQL,Technologies,Programming languages,
1016,3266,ASP,Technologies,Packages,
1016,3287,Delphi,Technologies,Programming languages,
1016,3445,Telerik ASP.NET AJAX,Technologies,Packages,
1016,3428,Regular Expressions,Technologies,Programming languages,
1016,3378,ASP.NET MVC,Technologies,Packages,
1016,3516,ASP.NET AJAX,Technologies,Packages,
1016,3566,Web Services (ASP.NET / SOAP 1.2),Technologies,Packages,
1016,3591,LINQ,Technologies,Packages,
1016,3608,MySQL,Technologies,Databases,
1016,3480,WPF,Technologies,Packages,
1016,3495,ADO.NET,Technologies,Packages,
1016,3520,jQuery,Technologies,Packages,
1016,3505,AJAX,Technologies,Packages,
1016,5087,TDD,Methods/Processes,NULL,
1016,4769,Installshield,Technologies,Tools,
1016,4647,REST,Technologies,Networks/Protocols,
1016,6390,"Pascal, Delphi",Technologies,Programming languages,
1016,5725,MS SQL Management Studio,Technologies,Tools,
1016,5702,object-oriented programming,Methods/Processes,NULL,
1016,6612,HTML/DHTML,Technologies,Programming languages,
1016,6642,Fiddler ,Technologies,Tools,
1016,7252,Solid Principles,Methods/Processes,NULL,
1016,7009,ASP.NET,Technologies,Packages,
1016,9282,TortoiseSVN,Technologies,Tools,
1016,8858,Visual Basic,Technologies,Programming languages,
1016,9038,Knockout,Technologies,Packages,
1016,8617,Quartz.Net,Technologies,Packages,
1016,8618,Kendo UI,Other,NULL,
1016,8647,AngularJS,Technologies,Other,
1016,8680,Microsoft Office,Technologies,Tools,
1016,8731,XML/XSLT,Technologies,Programming languages,
1016,11740,ASP.NET WebAPI,Technologies,Packages,
1016,12002,"Microsoft Access, Visual FoxPro, MySQL, Microsoft SQL Server, ORACLE",Technologies,Databases,
1016,12003,"Entity Framework, NHibernate",Industries,NULL,
1016,10145,WCF Webservices,Technologies,Packages,
1016,10092,RESTful Web Services,Technologies,Networks/Protocols,
1016,9889,RESTful WebServices,Technologies,Other,
1016,10371,Microsoft Team Foundation Server (TFS),Technologies,Tools,
1016,9598,ASP.NET Web forms,Technologies,Packages,
1016,9867,C#/.NET,Technologies,Programming languages,
1016,9717,Balsamiq Mockups,Technologies,Tools,
1017,9675,WCF 4.0,Technologies,Operating Systems,
1017,9867,C#/.NET,Technologies,Programming languages,
1017,9840,Windows Presentation Foundation (WPF),Technologies,Packages,
1017,11874,HTML (5),Technologies,Programming languages,
1017,11875,.NET ,Technologies,Packages,
1017,11876,SQL Server Reporting Services (SSRS),Technologies,Packages,
1017,11877,MS SQL Server 2008 R2 - 2012,Technologies,Databases,
1017,11878,Microsoft Visual Studio 2008-2012,Technologies,Tools,
1017,11880,MPLAB X (Microchip),Technologies,Tools,
1017,11881,Dundas Dashboards,Technologies,Tools,
1017,11882,FTP(S),Technologies,Networks/Protocols,
1017,11883,IEEE 802.11x (WLAN),Technologies,Networks/Protocols,
1017,11884,GSM ,Technologies,Networks/Protocols,
1017,11885,Cogent DataHub,Other,NULL,
1017,11886,PIC (Microchip),Other,NULL,
1017,11887,USB ,Other,NULL,
1017,11888,PC104-Board ,Other,NULL,
1017,11889,Barcode ,Other,NULL,
1017,11890,Text- und Grafik-Displays ,Other,NULL,
1017,11891,PDA ,Other,NULL,
1017,11892,DataMatrix-Reader ,Other,NULL,
1017,11893,ZigBee ,Other,NULL,
1017,11868,Iterative Projektvorgehen,Methods/Processes,NULL,
1017,11869,Arc 42,Methods/Processes,NULL,
1017,11871,ISA 95,Methods/Processes,NULL,
1017,11872,MS Windows (Server/Desktop),Technologies,Programming languages,
1017,11873,C#/.NET ,Technologies,Programming languages,
1017,11691,PC104-Board,Technologies,Other,
