PersonId,ProjectId,KnowhowId,Knowhow,Category,SubCategory,
1037,7147,3267,JavaScript,Technologies,Programming languages,
1037,7147,3460,J2EE,Technologies,Packages,
1037,7147,3520,jQuery,Technologies,Packages,
1037,7147,3820,IBM WebSphere,Technologies,Tools,
1037,7147,7099,CSS3,Technologies,Programming languages,
1037,7147,7098,HTML5,Technologies,Programming languages,
1037,7147,4912,Batch Scripts,Technologies,Programming languages,
1037,7147,8796,PostgreSQL,Technologies,Databases,
1037,7147,9263,Projekt Portfolio Management (PPM),Methods/Processes,NULL,
1037,7148,8237,UX,Methods/Processes,NULL,
1037,7148,3337,Objective-C,Technologies,Programming languages,
1037,7148,3310,CSS,Technologies,Programming languages,
1037,7148,3267,JavaScript,Technologies,Programming languages,
1037,7148,3252,HTML,Technologies,Programming languages,
1037,7148,3163,iOS,Technologies,Operating Systems,
1037,7148,798,Process Improvement,Methods/Processes,NULL,
1037,7148,642,Requirements Engineering,Methods/Processes,NULL,
1037,7148,698,Project management,Methods/Processes,NULL,
1037,7150,3163,iOS,Technologies,Operating Systems,
1037,7150,3337,Objective-C,Technologies,Programming languages,
1037,7150,6974,Requirements analysis / requirement specification,Methods/Processes,NULL,
1037,7150,6345,CMIS,Technologies,Other,
1037,7151,5977,Marketinginstrument: Promotion,Methods/Processes,NULL,
1037,7151,5018,Sales,Methods/Processes,NULL,
1037,7151,4655,Android,Technologies,Operating Systems,
1037,7151,3310,CSS,Technologies,Programming languages,
1037,7151,3163,iOS,Technologies,Operating Systems,
1037,7151,3252,HTML,Technologies,Programming languages,
1037,7151,3267,JavaScript,Technologies,Programming languages,
1037,7151,1015,Team leading,Methods/Processes,NULL,
1037,7151,1273,Customer and business development,Methods/Processes,NULL,
1037,7151,7435,"Coaching (team development, conflict management, team building)",Methods/Processes,NULL,
1037,7151,9469,Sugar CRM,Technologies,Packages,
1042,6876,8933,MS Dynamics NAV,Technologies,Tools,
1042,6876,1055,Agile Software Development,Methods/Processes,NULL,
1042,6876,887,Training and Coaching,Methods/Processes,NULL,
1042,6876,1666,2nd level support,Methods/Processes,NULL,
1042,6876,698,Project management,Methods/Processes,NULL,
1042,6876,3267,JavaScript,Technologies,Programming languages,
1042,6876,3260,Java,Technologies,Programming languages,
1042,6876,3263,SQL,Technologies,Programming languages,
1042,6876,3253,XML,Technologies,Programming languages,
1042,6876,3201,Windows Server,Technologies,Operating Systems,
1042,6876,4260,Active Directory,Technologies,Networks/Protocols,
1042,6876,6120,Document analysis,Methods/Processes,NULL,
1042,6876,6928,VB 6.0,Technologies,Programming languages,
1042,6877,6216,Installations,Technologies,Other,
1042,6877,4260,Active Directory,Technologies,Networks/Protocols,
1042,6877,3430,Lua,Technologies,Programming languages,
1042,6877,3253,XML,Technologies,Programming languages,
1042,6877,663,Use Cases,Methods/Processes,NULL,
1042,6877,800,Architecture,Methods/Processes,NULL,
1042,6877,765,Change Management,Methods/Processes,NULL,
1042,6877,1659,Software Development,Methods/Processes,NULL,
1042,6877,1704,Business Analyse/Requirements Engineering,Methods/Processes,NULL,
1042,6877,1984,Web Service,Technologies,Other,
1042,6877,1476,"Requirements analysis (customer surveys, workshop, brainstorming)",Methods/Processes,NULL,
1042,6877,894,Analysis and documentation,Methods/Processes,NULL,
1042,6877,7444,Data mapping (interfaces),Methods/Processes,NULL,
1042,6878,7298,Adobe CQ5,Technologies,Tools,
1042,6878,1704,Business Analyse/Requirements Engineering,Methods/Processes,NULL,
1042,6878,731,Scrum,Methods/Processes,NULL,
1042,6878,3260,Java,Technologies,Programming languages,
1042,6878,3267,JavaScript,Technologies,Programming languages,
1042,6878,2629,OSGi,Technologies,Other,
1042,6878,3520,jQuery,Technologies,Packages,
1042,6878,3505,AJAX,Technologies,Packages,
1042,6878,4647,REST,Technologies,Networks/Protocols,
1042,6878,7098,HTML5,Technologies,Programming languages,
1042,6879,4186,Git,Technologies,Tools,
1042,6879,3505,AJAX,Technologies,Packages,
1042,6879,3520,jQuery,Technologies,Packages,
1042,6879,3774,Maven,Technologies,Tools,
1042,6879,3700,Eclipse,Technologies,Tools,
1042,6879,2629,OSGi,Technologies,Other,
1042,6879,3260,Java,Technologies,Programming languages,
1042,6879,731,Scrum,Methods/Processes,NULL,
1042,6879,1315,Continuous Integration,Methods/Processes,NULL,
1042,6879,887,Training and Coaching,Methods/Processes,NULL,
1042,6879,7298,Adobe CQ5,Technologies,Tools,
1042,6879,7292,Creation of functional specifications ,Methods/Processes,NULL,
1042,6879,7644,Creation of specifications ,Methods/Processes,NULL,
1042,6879,8268,Leadership development team,Methods/Processes,NULL,
1042,6923,3260,Java,Technologies,Programming languages,
1042,6923,3265,JSP,Technologies,Programming languages,
1042,6923,3267,JavaScript,Technologies,Programming languages,
1042,6923,3252,HTML,Technologies,Programming languages,
1042,6923,5936,detailed design descriptions and interface definitions,Methods/Processes,NULL,
1042,6924,6451,OCR ,Technologies,Tools,
1042,6924,3396,VBScript,Technologies,Programming languages,
1042,6924,3253,XML,Technologies,Programming languages,
1042,6924,3263,SQL,Technologies,Programming languages,
1042,6924,801,Design and Development,Methods/Processes,NULL,
1042,6925,1162,MVC Pattern,Methods/Processes,NULL,
1042,6925,1206,Data modeling,Methods/Processes,NULL,
1042,6925,3265,JSP,Technologies,Programming languages,
1042,6925,3260,Java,Technologies,Programming languages,
1042,6925,3252,HTML,Technologies,Programming languages,
1042,6925,3496,Hibernate,Technologies,Packages,
1042,6925,3542,Struts,Technologies,Packages,
1044,7313,12249,"SVN, CVS",Technologies,Tools,
1044,7313,12250,"TOAD, Visio",Technologies,Tools,
1044,7313,12251,Oracle 11,Technologies,Databases,
1044,7314,12253,HP ALM ,Technologies,Tools,
1044,7314,12254,MEGA,Technologies,Tools,
1044,7315,12255,ORACLE ,Technologies,Databases,
1044,7315,12257,IBM COGNOS,Technologies,Tools,
1044,7316,12258,"Java, JSP ",Technologies,Programming languages,
1044,7316,12260,JAVA; Struts ; JSP ,Technologies,Programming languages,
1044,7316,12261,"LDAP  , JREport ",Technologies,Other,
1044,7316,12313,JSP,Technologies,Programming languages,
1044,7316,3542,Struts,Technologies,Packages,
1044,7316,3260,Java,Technologies,Programming languages,
1044,7317,3260,Java,Technologies,Programming languages,
1044,7317,3252,HTML,Technologies,Programming languages,
1044,7317,3542,Struts,Technologies,Packages,
1044,7317,12313,JSP,Technologies,Programming languages,
1044,7317,12262,"JAVA, JSP , HTML,  Struts",Technologies,Programming languages,
1044,7318,12263,Ms Delphi 5,Technologies,Programming languages,
1044,7318,12265,Ms Access,Technologies,Databases,
1044,7319,12266,Ms ACCES,Technologies,Databases,
1044,7319,12263,Ms Delphi 5,Technologies,Programming languages,
1044,7320,12267,"Java, JSP",Technologies,Programming languages,
1044,7320,12269,TUXEDO ,Technologies,Other,
1044,7320,12313,JSP,Technologies,Programming languages,
1044,7320,3260,Java,Technologies,Programming languages,
1044,7321,3263,SQL,Technologies,Programming languages,
1044,7321,3273,PL/SQL,Technologies,Programming languages,
1044,7321,12270,Oracle FORMS 3,Technologies,Tools,
1044,7321,12272,"Oracle , SQL -PL SQL",Technologies,Operating Systems,
1044,7322,12273,MS DELPHI5,Technologies,Tools,
1044,7322,12274,MS ACCESS,Technologies,Databases,
1046,7361,3252,HTML,Technologies,Programming languages,
1046,7361,3520,jQuery,Technologies,Packages,
1046,7361,3381,EJB 3.x,Technologies,Packages,
1046,7361,6077,Spring MVC,Technologies,Programming languages,
1046,7361,3978,"Rule engine (JBoss Drools, Blaze)",Technologies,Tools,
1046,7361,4624,JPA,Technologies,Packages,
1046,7361,4240,SOAP,Technologies,Networks/Protocols,
1046,7363,4674,SOAP UI,Technologies,Tools,
1046,7363,3880,Spring,Technologies,Tools,
1046,7363,6334,Mule ESB ,Technologies,Other,
1046,7363,3434,XQuery,Technologies,Programming languages,
1046,7364,3310,CSS,Technologies,Programming languages,
1046,7364,3520,jQuery,Technologies,Packages,
1046,7364,3542,Struts,Technologies,Packages,
1046,7364,7098,HTML5,Technologies,Programming languages,
1046,7364,12300,my batis,Technologies,Packages,
1046,7364,10165,"Agile Methoden (SCRUM, Kanban)",Methods/Processes,NULL,
1046,7364,8586,Spring Framework,Technologies,Packages,
1046,7365,6813,MongoDB,Technologies,Databases,
1046,7365,3880,Spring,Technologies,Tools,
1046,7365,5089,Talend Open Studio,Technologies,Tools,
1046,7366,6955,Apache Camel,Technologies,Packages,
1046,7366,5305,Enterprise Service Bus (ESB),Technologies,Tools,
1046,7366,3614,MS SQL Server,Technologies,Databases,
1046,7366,3381,EJB 3.x,Technologies,Packages,
1046,7366,3470,JMS,Technologies,Packages,
1046,7366,7557,CDI (Context Dependency Injection),Technologies,Other,
1046,7366,7864,JPA (Hibernate),Technologies,Packages,
1046,7373,10990,Eclipse RCP (Rich Client Platform),Technologies,Tools,
1046,7373,3359,EJB,Technologies,Packages,
1046,7373,3820,IBM WebSphere,Technologies,Tools,
1046,7373,5556,JBPM,Technologies,Tools,
1046,7373,4624,JPA,Technologies,Packages,
1047,7203,7099,CSS3,Technologies,Programming languages,
1047,7203,7098,HTML5,Technologies,Programming languages,
1047,7203,3520,jQuery,Technologies,Packages,
1047,7203,2578,Drupal,Technologies,Tools,
1047,7203,8240,Bootstrap,Technologies,Other,
1047,7203,9732,UI/UX Web,Technologies,Tools,
1047,7204,9732,UI/UX Web,Technologies,Tools,
1047,7204,8237,UX,Methods/Processes,NULL,
1047,7204,7878,User Interface Design,Methods/Processes,NULL,
1047,7205,7878,User Interface Design,Methods/Processes,NULL,
1047,7205,8237,UX,Methods/Processes,NULL,
1047,7205,9876,UI/UX Mobile,Technologies,Tools,
1047,7205,3163,iOS,Technologies,Operating Systems,
1047,7205,4655,Android,Technologies,Operating Systems,
1047,7206,4655,Android,Technologies,Operating Systems,
1047,7206,3163,iOS,Technologies,Operating Systems,
1047,7206,9876,UI/UX Mobile,Technologies,Tools,
1047,7206,8237,UX,Methods/Processes,NULL,
1047,7206,7878,User Interface Design,Methods/Processes,NULL,
1047,7207,7878,User Interface Design,Methods/Processes,NULL,
1047,7207,8237,UX,Methods/Processes,NULL,
1047,7207,3163,iOS,Technologies,Operating Systems,
1047,7208,7098,HTML5,Technologies,Programming languages,
1047,7208,7099,CSS3,Technologies,Programming languages,
1047,7208,3520,jQuery,Technologies,Packages,
1047,7208,8237,UX,Methods/Processes,NULL,
1047,7208,8240,Bootstrap,Technologies,Other,
1047,7208,7878,User Interface Design,Methods/Processes,NULL,
1047,7208,9732,UI/UX Web,Technologies,Tools,
1047,7208,9733,Reponsive Web Design,Technologies,Other,
1047,7209,9732,UI/UX Web,Technologies,Tools,
1047,7209,7878,User Interface Design,Methods/Processes,NULL,
1047,7209,8237,UX,Methods/Processes,NULL,
1047,7210,8237,UX,Methods/Processes,NULL,
1047,7211,8237,UX,Methods/Processes,NULL,
1047,7211,7878,User Interface Design,Methods/Processes,NULL,
1047,7211,9732,UI/UX Web,Technologies,Tools,
1047,7211,8993,PrimeFaces,Technologies,Packages,
1047,7211,7099,CSS3,Technologies,Programming languages,
1047,7212,3614,MS SQL Server,Technologies,Databases,
1047,7212,3168,Windows Server 2003,Technologies,Operating Systems,
1047,7212,9732,UI/UX Web,Technologies,Tools,
1047,7214,9732,UI/UX Web,Technologies,Tools,
1047,7214,8507,"Graphic Design  (Adobe inDesign, Illustrator, Photoshop)",Technologies,Tools,
1047,7214,12130,Animation,Methods/Processes,NULL,
1047,7214,12131,Photography,Methods/Processes,NULL,
1047,7214,970,Documentation,Methods/Processes,NULL,
1047,7214,5406,Digital image processing,Technologies,Other,
1047,7214,3913,Adobe Photoshop,Technologies,Tools,
1047,7215,5108,Content services for digital signage systems,Methods/Processes,NULL,
1047,7215,1697,Distributed system,Methods/Processes,NULL,
1047,7215,3128,Mac OS X,Technologies,Operating Systems,
1047,7215,12132,Digital Signage System,Technologies,Other,
1047,7216,12133,Front-end development,Methods/Processes,NULL,
1047,7216,8507,"Graphic Design  (Adobe inDesign, Illustrator, Photoshop)",Technologies,Tools,
1047,7216,7878,User Interface Design,Methods/Processes,NULL,
1047,7216,9732,UI/UX Web,Technologies,Tools,
1047,7216,3252,HTML,Technologies,Programming languages,
1047,7216,3310,CSS,Technologies,Programming languages,
1050,7302,3337,Objective-C,Technologies,Programming languages,
1050,7302,4186,Git,Technologies,Tools,
1050,7302,4059,Xcode,Technologies,Tools,
1050,7302,4042,Atlassian JIRA,Technologies,Tools,
1050,7302,3163,iOS,Technologies,Operating Systems,
1050,7302,1055,Agile Software Development,Methods/Processes,NULL,
1050,7302,12230,PSPDFKit,Technologies,Packages,
1050,7302,12228,CMIS,Technologies,Networks/Protocols,
1050,7303,12240,Core Data,Technologies,Packages,
1050,7303,10092,RESTful Web Services,Technologies,Networks/Protocols,
1050,7303,1055,Agile Software Development,Methods/Processes,NULL,
1050,7303,3163,iOS,Technologies,Operating Systems,
1050,7303,4042,Atlassian JIRA,Technologies,Tools,
1050,7303,4059,Xcode,Technologies,Tools,
1050,7303,4186,Git,Technologies,Tools,
1050,7303,4647,REST,Technologies,Networks/Protocols,
1050,7304,4186,Git,Technologies,Tools,
1050,7304,7098,HTML5,Technologies,Programming languages,
1050,7304,3337,Objective-C,Technologies,Programming languages,
1050,7304,3391,Ruby,Technologies,Programming languages,
1050,7304,3163,iOS,Technologies,Operating Systems,
1050,7304,3252,HTML,Technologies,Programming languages,
1050,7304,3267,JavaScript,Technologies,Programming languages,
1050,7304,1055,Agile Software Development,Methods/Processes,NULL,
1050,7304,12235,Sense,Technologies,Tools,
1050,7304,12231,PDF,Technologies,Other,
1050,7304,12232,Middleman,Technologies,Tools,
1050,7305,12233,CocoaPods,Technologies,Tools,
1050,7305,12231,PDF,Technologies,Other,
1050,7305,12230,PSPDFKit,Technologies,Packages,
1050,7305,12235,Sense,Technologies,Tools,
1050,7305,12240,Core Data,Technologies,Packages,
1050,7305,12228,CMIS,Technologies,Networks/Protocols,
1050,7305,12241,CITRIX XenMobile,Technologies,Packages,
1050,7305,12242,Air Watch,Technologies,Packages,
1050,7305,1055,Agile Software Development,Methods/Processes,NULL,
1050,7305,3163,iOS,Technologies,Operating Systems,
1050,7305,4186,Git,Technologies,Tools,
1050,7305,4059,Xcode,Technologies,Tools,
1050,7305,4042,Atlassian JIRA,Technologies,Tools,
1050,7309,4059,Xcode,Technologies,Tools,
1050,7309,4111,make,Technologies,Tools,
1050,7309,4186,Git,Technologies,Tools,
1050,7309,4655,Android,Technologies,Operating Systems,
1050,7309,7098,HTML5,Technologies,Programming languages,
1050,7309,3310,CSS,Technologies,Programming languages,
1050,7309,3494,WebServices,Technologies,Packages,
1050,7309,3163,iOS,Technologies,Operating Systems,
1050,7309,2883,Android-SDK,Technologies,Packages,
1050,7309,2461,Apache Tomcat,Technologies,Tools,
1050,7309,3260,Java,Technologies,Programming languages,
1050,7309,1055,Agile Software Development,Methods/Processes,NULL,
1050,7309,12234,Wope,Technologies,Tools,
1050,7309,10540,Android Studio,Technologies,Tools,
1050,7309,11528,Play (Play Framework),Technologies,Tools,
1050,7310,9819,Twitter Bootstrap,Technologies,Packages,
1050,7310,8774,Google Analytics,Technologies,Other,
1050,7310,3267,JavaScript,Technologies,Programming languages,
1050,7310,3252,HTML,Technologies,Programming languages,
1050,7310,2958,Google Maps API,Technologies,Packages,
1050,7310,4186,Git,Technologies,Tools,
1050,7310,4042,Atlassian JIRA,Technologies,Tools,
1050,7311,4042,Atlassian JIRA,Technologies,Tools,
1050,7311,4058,IntelliJ IDEA,Technologies,Tools,
1050,7311,5046,Jenkins,Technologies,Tools,
1050,7311,3310,CSS,Technologies,Programming languages,
1050,7311,2890,Selenium,Technologies,Tools,
1050,7311,3252,HTML,Technologies,Programming languages,
1050,7311,3292,XPath,Technologies,Programming languages,
1050,7311,3260,Java,Technologies,Programming languages,
1050,7311,1055,Agile Software Development,Methods/Processes,NULL,
1050,7311,731,Scrum,Methods/Processes,NULL,
1051,6949,2878,Webserver (apache/lighty/proxy-lb/wsgi),Technologies,Other,
1051,6949,3608,MySQL,Technologies,Databases,
1051,6949,3637,Oracle 11g,Technologies,Databases,
1051,6949,5070,"Network protocols (TCP/IP, PPP, ATM, DNS)",Technologies,Packages,
1051,6949,4296,Monitoring,Technologies,Networks/Protocols,
1051,6949,4219,Apache Webserver,Technologies,Tools,
1051,6949,4217,JBoss Application Server,Technologies,Tools,
1051,6949,5567,Wireless networking,Methods/Processes,NULL,
1051,6949,8952,Linux (Red Hat distribution),Technologies,Operating Systems,
1051,6949,11858,IBM AIX 6.1,Technologies,Operating Systems,
1051,6949,11859,Apache Reverse Proxy (mod_rewrite),Technologies,Other,
1051,6953,11860,CITRIX EdgeSight,Technologies,Other,
1051,6953,11865,Microsoft App-V 5,Technologies,Tools,
1051,6953,11864,CITRIX Web Interface,Technologies,Tools,
1051,6953,11863,CITRIX Provisioning Server,Technologies,Operating Systems,
1051,6953,11862,CITRIX XenDesktop,Technologies,Other,
1051,6953,11861,CITRIX XenApp,Technologies,Packages,
1051,6953,11192,VMWare vSphere,Technologies,Tools,
1051,6953,6921,Windows PowerShell,Technologies,Programming languages,
1051,6953,3614,MS SQL Server,Technologies,Databases,
1051,6953,3169,Windows Server 2008,Technologies,Operating Systems,
1051,6953,3203,VMWare ESX,Technologies,Operating Systems,
1051,6955,3169,Windows Server 2008,Technologies,Operating Systems,
1051,6955,3168,Windows Server 2003,Technologies,Operating Systems,
1051,6955,6921,Windows PowerShell,Technologies,Programming languages,
1051,6955,11019,Microsoft-SQL,Technologies,Databases,
1051,6955,11861,CITRIX XenApp,Technologies,Packages,
1051,6955,11862,CITRIX XenDesktop,Technologies,Other,
1051,6955,11863,CITRIX Provisioning Server,Technologies,Operating Systems,
1051,6955,11864,CITRIX Web Interface,Technologies,Tools,
1051,6955,11865,Microsoft App-V 5,Technologies,Tools,
1051,6955,11860,CITRIX EdgeSight,Technologies,Other,
1051,6955,7794,MS Server Hyper-V 2008/2012,Technologies,Operating Systems,
1051,7067,11862,CITRIX XenDesktop,Technologies,Other,
1051,7067,5567,Wireless networking,Methods/Processes,NULL,
1051,7067,5704,Windows Server 2008 R2,Technologies,Operating Systems,
1051,7067,5797,DNS-Management,Technologies,Networks/Protocols,
1051,7067,5070,"Network protocols (TCP/IP, PPP, ATM, DNS)",Technologies,Packages,
1051,7067,3614,MS SQL Server,Technologies,Databases,
1051,7067,3731,MS Office,Technologies,Tools,
1051,7067,3221,Citrix,Technologies,Operating Systems,
1051,7067,3115,Windows 7,Technologies,Operating Systems,
1051,7067,3099,Windows XP,Technologies,Operating Systems,
1051,7067,3093,Ubuntu Linux,Technologies,Operating Systems,
1051,7067,2879,Linux System/Server Administration,Technologies,Operating Systems,
1051,7067,2195,MS Exchange Server,Technologies,Tools,
1051,7068,2195,MS Exchange Server,Technologies,Tools,
1051,7068,3099,Windows XP,Technologies,Operating Systems,
1051,7068,3115,Windows 7,Technologies,Operating Systems,
1051,7068,3169,Windows Server 2008,Technologies,Operating Systems,
1051,7068,3168,Windows Server 2003,Technologies,Operating Systems,
1051,7068,3203,VMWare ESX,Technologies,Operating Systems,
1051,7068,3607,MS SQL Server 2005,Technologies,Databases,
1051,7068,5070,"Network protocols (TCP/IP, PPP, ATM, DNS)",Technologies,Packages,
1051,7068,6425,Fax Protocols,Technologies,Networks/Protocols,
1051,7068,11192,VMWare vSphere,Technologies,Tools,
1051,7068,7916,MS Exchange OWA,Technologies,Packages,
1051,7069,7044,Problem and incident management,Methods/Processes,NULL,
1051,7069,3615,MS SQL Server 2000,Technologies,Databases,
1051,7069,3630,SQL Server Reporting Services,Technologies,Databases,
1051,7069,3168,Windows Server 2003,Technologies,Operating Systems,
1051,7069,3099,Windows XP,Technologies,Operating Systems,
1051,7069,2195,MS Exchange Server,Technologies,Tools,
1051,7069,3271,MS Project,Technologies,Tools,
1051,7069,698,Project management,Methods/Processes,NULL,
1051,7070,3099,Windows XP,Technologies,Operating Systems,
1051,7070,3109,Windows 2000,Technologies,Operating Systems,
1051,7070,3615,MS SQL Server 2000,Technologies,Databases,
1051,7070,6392,CISCO management,Technologies,Networks/Protocols,
1051,7070,5070,"Network protocols (TCP/IP, PPP, ATM, DNS)",Technologies,Packages,
1051,7070,4301,Network security,Technologies,Networks/Protocols,
1052,6991,4361,Computer networks,Technologies,Networks/Protocols,
1052,6991,6363,technical support engineer,Technologies,Networks/Protocols,
1052,6991,6035,Remote Desktop Connections,Technologies,Tools,
1052,6991,3731,MS Office,Technologies,Tools,
1052,6991,1238,Customer Support,Methods/Processes,NULL,
1052,6991,8511,PC troubleshooting ,Methods/Processes,NULL,
1052,6991,11913,Salesforce,Technologies,Operating Systems,
1052,7444,11240,Manual testing ,Methods/Processes,NULL,
1052,7444,11074,Windows 10,Technologies,Operating Systems,
1052,7444,8019,Agile testing,Methods/Processes,NULL,
1052,7444,8224,Responsive Design,Methods/Processes,NULL,
1052,7444,9075,Mobile Testing,Methods/Processes,NULL,
1052,7444,9820,Cross browser testing,Methods/Processes,NULL,
1052,7444,3115,Windows 7,Technologies,Operating Systems,
1052,7444,2578,Drupal,Technologies,Tools,
1052,7444,4042,Atlassian JIRA,Technologies,Tools,
1052,7446,8934,Sprint Planning and Review,Methods/Processes,NULL,
1052,7446,10371,Microsoft Team Foundation Server (TFS),Technologies,Tools,
1052,7448,10512,Chrome,Technologies,Tools,
1052,7448,10511,Firefox,Technologies,Tools,
1052,7448,8935,Retrospective meeting,Methods/Processes,NULL,
1052,7448,9075,Mobile Testing,Methods/Processes,NULL,
1052,7448,9820,Cross browser testing,Methods/Processes,NULL,
1052,7448,8224,Responsive Design,Methods/Processes,NULL,
1052,7448,8019,Agile testing,Methods/Processes,NULL,
1052,7448,4042,Atlassian JIRA,Technologies,Tools,
1052,7448,4655,Android,Technologies,Operating Systems,
1052,7448,5088,Kanban,Methods/Processes,NULL,
1052,7448,5339,Internet Explorer,Technologies,Other,
1052,7448,3107,MS Windows,Technologies,Operating Systems,
1052,7448,3163,iOS,Technologies,Operating Systems,
1053,6965,642,Requirements Engineering,Methods/Processes,NULL,
1053,6965,5046,Jenkins,Technologies,Tools,
1053,6965,4677,Freemarker,Technologies,Programming languages,
1053,6965,3774,Maven,Technologies,Tools,
1053,6965,3397,Shell,Technologies,Programming languages,
1053,6965,9415,SOA WebServices,Technologies,Other,
1053,6965,9106,Apache Tomcat,Technologies,Other,
1053,6965,11897,Java Spring,Technologies,Other,
1053,6965,11896,Agile Entwicklung angelehnt an Scrum,Methods/Processes,NULL,
1053,6965,11898,Rsync,Technologies,Other,
1053,6966,11896,Agile Entwicklung angelehnt an Scrum,Methods/Processes,NULL,
1053,6966,11897,Java Spring,Technologies,Other,
1053,6966,9106,Apache Tomcat,Technologies,Other,
1053,6966,3774,Maven,Technologies,Tools,
1053,6966,5046,Jenkins,Technologies,Tools,
1053,6966,642,Requirements Engineering,Methods/Processes,NULL,
1053,6966,2015,SOA,Technologies,Other,
1053,6966,3265,JSP,Technologies,Programming languages,
1053,6967,3310,CSS,Technologies,Programming languages,
1053,6967,3252,HTML,Technologies,Programming languages,
1053,6967,3256,PHP 3.0,Technologies,Programming languages,
1053,6967,3119,Apache,Technologies,Operating Systems,
1053,6967,642,Requirements Engineering,Methods/Processes,NULL,
1053,6967,4087,XAMPP,Technologies,Tools,
1053,6967,11896,Agile Entwicklung angelehnt an Scrum,Methods/Processes,NULL,
1053,6967,11899,Open Project,Technologies,Other,
1053,6967,11900,Open Office,Technologies,Other,
1053,7085,9683,Atlassian Confluence & Jira,Technologies,Tools,
1053,7085,3880,Spring,Technologies,Tools,
1053,7085,5481,JSON,Technologies,Programming languages,
1053,7085,5718,XML Parsing,Technologies,Other,
1053,7085,1055,Agile Software Development,Methods/Processes,NULL,
1053,7085,3265,JSP,Technologies,Programming languages,
1053,7085,3260,Java,Technologies,Programming languages,
1053,7086,3093,Ubuntu Linux,Technologies,Operating Systems,
1053,7086,6850,PHP,Technologies,Programming languages,
1053,7086,3970,Joomla! CMS,Technologies,Tools,
1053,7086,4087,XAMPP,Technologies,Tools,
1053,7086,4219,Apache Webserver,Technologies,Tools,
1053,7086,3608,MySQL,Technologies,Databases,
1057,7011,3737,.NET,Technologies,Packages,
1057,7011,2500,MS SharePoint 2007,Technologies,Tools,
1057,7011,1055,Agile Software Development,Methods/Processes,NULL,
1057,7011,10371,Microsoft Team Foundation Server (TFS),Technologies,Tools,
1057,7011,10165,"Agile Methoden (SCRUM, Kanban)",Methods/Processes,NULL,
1057,7014,10371,Microsoft Team Foundation Server (TFS),Technologies,Tools,
1057,7014,11958,AgilePoint Server,Technologies,Other,
1057,7014,1055,Agile Software Development,Methods/Processes,NULL,
1057,7014,3263,SQL,Technologies,Programming languages,
1057,7014,3258,C#,Technologies,Programming languages,
1057,7014,3737,.NET,Technologies,Packages,
1057,7014,5344,Microsoft SharePoint 2010,Technologies,Operating Systems,
1057,7015,5344,Microsoft SharePoint 2010,Technologies,Operating Systems,
1057,7015,5377,Agile methods,Methods/Processes,NULL,
1057,7015,6899,Agile Development,Methods/Processes,NULL,
1057,7015,3737,.NET,Technologies,Packages,
1057,7015,3609,Oracle,Technologies,Databases,
1057,7015,3258,C#,Technologies,Programming languages,
1057,7015,11958,AgilePoint Server,Technologies,Other,
1059,6986,11906,SQL Server 2012 R2,Technologies,Operating Systems,
1059,6986,3258,C#,Technologies,Programming languages,
1059,6986,3591,LINQ,Technologies,Packages,
1059,6986,3480,WPF,Technologies,Packages,
1059,6986,3478,WCF,Technologies,Packages,
1059,6986,3690,Visual Studio,Technologies,Tools,
1059,6986,6899,Agile Development,Methods/Processes,NULL,
1059,6986,4758,Entity Framework,Technologies,Packages,
1059,6987,4758,Entity Framework,Technologies,Packages,
1059,6987,6899,Agile Development,Methods/Processes,NULL,
1059,6987,6095,Continuous delivery,Methods/Processes,NULL,
1059,6987,3690,Visual Studio,Technologies,Tools,
1059,6987,3378,ASP.NET MVC,Technologies,Packages,
1059,6987,3591,LINQ,Technologies,Packages,
1059,6987,3258,C#,Technologies,Programming languages,
1059,6987,11906,SQL Server 2012 R2,Technologies,Operating Systems,
1059,6987,11907,Windows Phone 8.1,Technologies,Operating Systems,
1059,6988,11908,Rapid release cycle,Methods/Processes,NULL,
1059,6988,11909,Microsoft Excel (extensibility); ,Technologies,Operating Systems,
1059,6988,11910,Visual Studio (extensibility),Technologies,Operating Systems,
1059,6988,3258,C#,Technologies,Programming languages,
1059,6988,3480,WPF,Technologies,Packages,
1059,6988,6899,Agile Development,Methods/Processes,NULL,
1059,6989,6899,Agile Development,Methods/Processes,NULL,
1059,6989,6095,Continuous delivery,Methods/Processes,NULL,
1059,6989,4758,Entity Framework,Technologies,Packages,
1059,6989,3480,WPF,Technologies,Packages,
1059,6989,3591,LINQ,Technologies,Packages,
1059,6989,3520,jQuery,Technologies,Packages,
1059,6989,3690,Visual Studio,Technologies,Tools,
1059,6989,3258,C#,Technologies,Programming languages,
1059,6989,11911,ASP.NET MVC + WebAPI,Methods/Processes,NULL,
1059,6989,11912,SQL Server 2015 R2,Methods/Processes,NULL,
1060,7093,11094,Test Complete,Technologies,Tools,
1060,7093,8019,Agile testing,Methods/Processes,NULL,
1060,7093,3267,JavaScript,Technologies,Programming languages,
1060,7094,2023,Testlink (Test Management Tool),Technologies,Tools,
1060,7094,1352,Regression-Testing,Methods/Processes,NULL,
1060,7094,4042,Atlassian JIRA,Technologies,Tools,
1060,7094,9075,Mobile Testing,Methods/Processes,NULL,
1060,7094,11240,Manual testing ,Methods/Processes,NULL,
1060,7095,4315,LAN,Technologies,Networks/Protocols,
1060,7095,5610,McAfee AntiVirus,Technologies,Other,
1060,7095,963,Reporting,Methods/Processes,NULL,
