PersonId,Skill,Level,Preferred,Development
718,SWE,3,0,0
718,TES,1,0,0
719,ACQ,0,0,0
719,LEA,1,0,0
719,PER,0,0,0
719,PI,0,0,0
719,PJM,1,0,0
719,REQ,2,0,0
719,SWE,1,0,0
719,TES,4,1,1
724,ACQ,0,0,0
724,LEA,2,0,0
724,PER,0,0,0
724,PI,0,0,0
724,PJM,1,0,0
724,REQ,1,0,0
724,SWE,3,1,1
724,TES,1,0,0
726,ACQ,0,0,0
726,LEA,0,0,0
726,PER,1,0,0
726,PI,1,0,0
726,PJM,1,0,0
726,REQ,1,0,0
726,SWE,3,1,1
726,TES,2,0,1
728,ACQ,0,0,0
728,LEA,0,0,0
728,PER,1,0,0
728,PI,1,0,0
728,PJM,0,0,0
728,REQ,1,0,0
728,SWE,1,1,1
728,TES,3,1,0
729,ACQ,0,0,0
729,LEA,0,0,0
729,PER,0,0,0
729,PI,0,0,0
729,PJM,1,0,0
729,REQ,2,0,0
729,SWE,3,1,1
729,TES,1,0,0
732,ACQ,0,0,0
732,LEA,0,0,0
732,PER,0,0,0
732,PI,0,0,0
732,PJM,0,0,0
732,REQ,0,0,0
732,SWE,2,1,1
732,TES,1,0,0
734,ACQ,0,0,0
734,LEA,0,0,0
734,PER,0,0,0
734,PI,0,0,0
734,PJM,1,0,0
734,REQ,1,0,0
734,SWE,3,1,1
734,TES,2,0,0
735,ACQ,1,0,0
735,LEA,2,1,0
735,PER,1,0,0
735,PI,1,0,0
735,PJM,2,1,0
735,REQ,2,1,0
735,SWE,3,1,0
735,TES,4,1,0
736,ACQ,2,0,0
736,LEA,2,0,0
736,PER,1,0,0
736,PI,2,0,0
736,PJM,3,0,0
736,REQ,3,0,0
736,SWE,3,0,0
736,TES,3,0,0
737,ACQ,0,0,0
737,LEA,1,0,0
737,PER,0,0,0
737,PI,0,0,0
737,PJM,1,0,0
737,REQ,1,1,1
737,SWE,0,0,0
737,TES,3,1,1
739,ACQ,0,0,0
739,LEA,1,0,0
739,PER,0,0,0
739,PI,1,0,0
739,PJM,1,0,0
739,REQ,2,1,0
739,SWE,2,1,0
739,TES,1,0,0
741,ACQ,0,0,0
741,LEA,2,0,0
741,PER,0,0,0
741,PI,0,0,0
741,PJM,1,0,0
741,REQ,1,0,0
741,SWE,1,0,0
741,TES,3,0,0
742,ACQ,1,0,0
742,LEA,2,1,0
742,PER,1,0,0
742,PI,1,1,0
742,PJM,2,1,1
742,REQ,3,1,0
742,SWE,4,1,1
742,TES,2,0,0
750,ACQ,0,0,0
750,LEA,0,0,0
750,PER,0,0,0
750,PI,0,0,0
750,PJM,1,0,0
750,REQ,1,0,0
750,SWE,1,0,0
750,TES,0,0,0
753,ACQ,0,0,0
753,LEA,1,1,1
753,PER,1,1,0
753,PI,1,0,0
753,PJM,1,0,0
753,REQ,2,1,0
753,SWE,3,1,0
753,TES,1,0,0
754,ACQ,0,0,0
754,LEA,2,0,1
754,PER,4,1,0
754,PI,3,1,0
754,PJM,2,0,1
754,REQ,3,1,0
754,SWE,4,1,1
754,TES,1,0,1
755,ACQ,0,0,0
755,LEA,0,0,0
755,PER,0,0,0
755,PI,0,0,0
755,PJM,0,0,0
755,REQ,1,0,0
755,SWE,2,1,1
755,TES,1,0,0
758,ACQ,1,0,0
758,LEA,1,0,0
758,PER,1,0,0
758,PI,1,1,0
758,PJM,1,0,0
758,REQ,2,0,0
758,SWE,3,1,1
758,TES,2,1,0
760,ACQ,3,0,0
760,LEA,3,1,1
760,PER,3,0,0
760,PI,3,0,0
760,PJM,3,1,1
760,REQ,3,0,0
760,SWE,4,1,1
760,TES,3,0,0
761,ACQ,1,0,0
761,LEA,0,0,0
761,PER,1,0,0
761,PI,1,1,1
761,PJM,1,0,1
761,REQ,1,0,0
761,SWE,2,0,1
761,TES,4,0,0
762,ACQ,0,0,0
762,LEA,0,0,0
762,PER,0,0,0
762,PI,0,0,0
762,PJM,1,0,0
762,REQ,1,0,0
762,SWE,2,0,0
762,TES,2,0,0
763,ACQ,1,0,0
763,LEA,1,1,1
763,PER,0,0,0
763,PI,1,0,0
763,PJM,1,1,1
763,REQ,1,0,0
763,SWE,3,1,1
763,TES,1,0,0
764,ACQ,0,0,0
764,LEA,0,0,0
764,PER,0,0,0
764,PI,0,0,0
764,PJM,0,0,0
764,REQ,1,0,0
764,SWE,2,1,1
764,TES,1,0,0
766,ACQ,0,0,0
766,LEA,0,0,0
766,PER,0,0,0
766,PI,1,0,0
766,PJM,1,0,0
766,REQ,2,0,0
766,SWE,2,0,1
766,TES,1,0,1
770,ACQ,3,0,0
770,LEA,3,0,1
770,PER,2,0,0
770,PI,3,0,0
770,PJM,3,0,1
770,REQ,2,0,0
770,SWE,4,0,0
770,TES,4,0,0
771,ACQ,0,0,0
771,LEA,2,0,0
771,PER,0,0,0
771,PI,1,0,0
771,PJM,3,0,0
771,REQ,3,1,1
771,SWE,4,1,1
771,TES,1,0,0
772,ACQ,0,0,0
772,LEA,0,0,0
772,PER,0,0,0
772,PI,0,0,0
772,PJM,0,0,0
772,REQ,0,0,0
772,SWE,3,0,1
772,TES,0,0,0
773,ACQ,0,0,0
773,LEA,1,0,0
773,PER,2,0,0
773,PI,3,1,1
773,PJM,2,1,1
773,REQ,2,1,1
773,SWE,1,0,0
773,TES,1,0,0
777,ACQ,1,0,0
777,LEA,0,0,0
777,PER,1,0,0
777,PI,1,0,0
777,PJM,2,0,0
777,REQ,1,0,0
777,SWE,3,0,1
777,TES,2,0,0
782,ACQ,1,0,0
782,LEA,2,0,0
782,PER,3,0,1
782,PI,3,0,0
782,PJM,2,0,0
782,REQ,2,0,0
782,SWE,3,1,1
782,TES,4,1,1
783,ACQ,0,0,0
783,LEA,0,0,0
783,PER,1,0,0
783,PI,1,0,0
783,PJM,0,0,0
783,REQ,2,1,1
783,SWE,2,0,0
783,TES,3,0,1
784,ACQ,0,0,0
784,LEA,1,0,0
784,PER,1,0,0
784,PI,0,0,0
784,PJM,0,0,0
784,REQ,2,0,0
784,SWE,3,1,0
784,TES,2,0,0
787,ACQ,1,0,0
787,LEA,0,0,0
787,PER,0,0,0
787,PI,2,0,0
787,PJM,3,1,1
787,REQ,3,1,1
787,SWE,1,0,0
787,TES,1,0,0
789,ACQ,2,0,0
789,LEA,1,0,0
789,PER,1,0,0
789,PI,1,1,0
789,PJM,2,1,0
789,REQ,3,1,1
789,SWE,3,0,1
789,TES,1,0,0
790,ACQ,0,0,0
790,LEA,0,0,0
790,PER,0,0,0
790,PI,0,0,0
790,PJM,1,0,0
790,REQ,1,0,0
790,SWE,3,1,1
790,TES,2,0,0
791,ACQ,0,0,0
791,LEA,0,0,0
791,PER,0,0,0
791,PI,0,0,0
791,PJM,0,0,0
791,REQ,1,0,0
791,SWE,2,0,0
791,TES,2,0,1
793,ACQ,1,0,0
793,LEA,1,0,1
793,PER,1,0,0
793,PI,1,0,0
793,PJM,1,0,1
793,REQ,2,0,0
793,SWE,3,1,1
793,TES,2,0,0
794,ACQ,0,0,0
794,LEA,2,1,1
794,PER,1,0,0
794,PI,2,0,0
794,PJM,1,1,1
794,REQ,2,0,0
794,SWE,2,1,1
794,TES,2,0,0
795,ACQ,0,0,0
795,LEA,0,0,0
795,PER,0,0,0
795,PI,0,0,0
795,PJM,0,0,0
795,REQ,1,0,0
795,SWE,2,0,0
795,TES,2,0,1
797,ACQ,1,0,1
797,LEA,3,0,1
797,PER,3,1,0
797,PI,1,0,1
797,PJM,1,0,1
797,REQ,2,0,1
797,SWE,4,1,0
797,TES,1,0,1
798,ACQ,0,0,0
798,LEA,2,0,1
798,PER,0,0,0
798,PI,0,0,0
798,PJM,2,0,0
798,REQ,1,0,0
798,SWE,3,0,0
798,TES,2,0,0
801,ACQ,2,0,0
801,LEA,1,0,0
801,PER,2,0,0
801,PI,2,1,1
801,PJM,2,1,1
801,REQ,2,1,0
801,SWE,1,0,0
801,TES,2,0,0
803,ACQ,0,0,0
803,LEA,0,0,0
803,PER,2,0,0
803,PI,0,0,0
803,PJM,0,0,0
803,REQ,2,1,0
803,SWE,3,1,1
803,TES,2,0,0
805,ACQ,1,0,0
805,LEA,1,0,0
805,PER,1,0,0
805,PI,1,0,0
805,PJM,1,0,0
805,REQ,2,1,0
805,SWE,1,1,0
805,TES,1,1,0
807,ACQ,2,0,0
807,LEA,1,0,0
807,PER,1,1,0
807,PI,1,1,0
807,PJM,2,1,0
807,REQ,2,1,0
807,SWE,2,0,0
807,TES,3,0,0
808,ACQ,0,0,0
808,LEA,2,0,0
808,PER,2,0,0
808,PI,0,0,0
808,PJM,1,0,0
808,REQ,2,0,0
808,SWE,3,1,1
808,TES,2,0,0
813,ACQ,3,0,1
813,LEA,4,0,1
813,PER,3,0,1
813,PI,2,0,0
813,PJM,4,1,1
813,REQ,2,0,0
813,SWE,2,0,0
813,TES,3,0,0
814,ACQ,0,0,0
814,LEA,0,0,0
814,PER,0,0,0
814,PI,1,0,0
814,PJM,1,0,0
814,REQ,2,0,0
814,SWE,3,1,0
814,TES,2,0,0
815,ACQ,0,0,0
815,LEA,3,1,1
815,PER,2,0,0
815,PI,3,0,0
815,PJM,2,0,0
815,REQ,2,0,0
815,SWE,3,1,1
815,TES,2,0,0
817,ACQ,0,0,0
817,LEA,2,0,0
817,PER,1,0,0
817,PI,1,0,0
817,PJM,2,0,0
817,REQ,2,1,0
817,SWE,2,1,1
817,TES,2,0,0
818,ACQ,0,0,0
818,LEA,2,0,0
818,PER,2,0,0
818,PI,1,0,0
818,PJM,2,0,0
818,REQ,2,0,0
818,SWE,3,1,0
818,TES,2,0,0
820,ACQ,0,0,0
820,LEA,1,1,1
820,PER,1,0,0
820,PI,0,0,0
820,PJM,1,0,0
820,REQ,2,0,0
820,SWE,3,1,1
820,TES,3,1,1
823,ACQ,1,0,0
823,LEA,3,1,1
823,PER,2,1,1
823,PI,1,0,0
823,PJM,1,0,0
823,REQ,2,0,0
823,SWE,2,0,0
823,TES,4,1,1
824,ACQ,0,0,0
824,LEA,0,0,0
824,PER,0,0,0
824,PI,1,0,0
824,PJM,1,0,0
824,REQ,2,1,1
824,SWE,2,1,1
824,TES,2,1,1
825,ACQ,2,0,0
825,LEA,2,0,0
825,PER,3,0,0
825,PI,3,1,1
825,PJM,1,0,0
825,REQ,2,0,0
825,SWE,3,1,1
825,TES,2,0,0
828,ACQ,2,0,0
828,LEA,3,1,0
828,PER,2,0,0
828,PI,2,0,0
828,PJM,4,0,1
828,REQ,2,0,0
828,SWE,3,0,0
828,TES,2,0,0
829,ACQ,0,0,0
829,LEA,2,0,0
829,PER,1,0,0
829,PI,1,0,0
829,PJM,1,0,0
829,REQ,3,0,1
829,SWE,2,0,0
829,TES,3,1,1
830,ACQ,0,0,0
830,LEA,0,0,0
830,PER,0,0,0
830,PI,0,0,0
830,PJM,0,0,0
830,REQ,0,0,1
830,SWE,2,1,1
830,TES,2,1,1
833,ACQ,4,0,1
833,LEA,3,0,1
833,PER,2,0,0
833,PI,2,0,1
833,PJM,2,0,0
833,REQ,2,0,0
833,SWE,1,0,0
833,TES,1,0,0
836,ACQ,0,0,0
836,LEA,0,0,0
836,PER,0,0,0
836,PI,0,0,0
836,PJM,1,0,0
836,REQ,2,0,0
836,SWE,2,0,0
836,TES,1,0,0
840,ACQ,0,0,0
840,LEA,1,1,1
840,PER,1,0,0
840,PI,1,0,0
840,PJM,1,1,0
840,REQ,1,0,0
840,SWE,3,1,1
840,TES,1,0,0
843,ACQ,0,0,0
843,LEA,0,0,0
843,PER,0,0,0
843,PI,0,0,0
843,PJM,0,0,0
843,REQ,0,0,0
843,SWE,3,1,1
843,TES,2,1,0
848,ACQ,2,1,0
848,LEA,3,1,0
848,PER,3,1,0
848,PI,3,1,0
848,PJM,4,1,0
848,REQ,2,0,0
848,SWE,3,0,0
848,TES,2,0,0
849,ACQ,0,0,0
849,LEA,0,0,1
849,PER,2,0,0
849,PI,2,0,0
849,PJM,2,0,1
849,REQ,2,0,0
849,SWE,3,1,0
849,TES,3,1,0
850,ACQ,0,0,0
850,LEA,0,0,0
850,PER,0,0,0
850,PI,0,0,0
850,PJM,0,0,0
850,REQ,1,0,0
850,SWE,2,0,0
850,TES,3,1,1
852,ACQ,1,1,0
852,LEA,3,1,0
852,PER,1,0,0
852,PI,1,0,0
852,PJM,1,0,0
852,REQ,3,1,0
852,SWE,3,1,0
852,TES,2,0,0
855,ACQ,0,0,0
855,LEA,0,0,0
855,PER,0,0,0
855,PI,0,0,0
855,PJM,0,0,0
855,REQ,1,0,0
855,SWE,2,0,0
855,TES,2,0,0
856,ACQ,0,0,0
856,LEA,0,0,0
856,PER,0,0,0
856,PI,0,0,0
856,PJM,0,0,0
856,REQ,0,0,0
856,SWE,2,0,0
856,TES,0,0,0
857,ACQ,1,0,0
857,LEA,3,1,1
857,PER,1,0,0
857,PI,1,0,0
857,PJM,2,1,1
857,REQ,3,1,0
857,SWE,4,1,1
857,TES,3,0,0
858,ACQ,0,0,0
858,LEA,1,0,1
858,PER,0,0,0
858,PI,0,0,0
858,PJM,1,0,1
858,REQ,2,0,0
858,SWE,3,1,1
858,TES,1,0,0
859,ACQ,1,0,0
859,LEA,2,1,1
859,PER,1,0,0
859,PI,2,1,1
859,PJM,2,1,1
859,REQ,1,0,1
859,SWE,2,0,1
859,TES,2,1,1
860,ACQ,0,0,0
860,LEA,1,0,0
860,PER,0,0,0
860,PI,1,0,0
860,PJM,2,1,1
860,REQ,1,1,1
860,SWE,2,0,0
860,TES,2,0,0
861,ACQ,2,0,0
861,LEA,2,0,0
861,PER,2,0,0
861,PI,3,1,0
861,PJM,3,1,1
861,REQ,3,1,1
861,SWE,0,0,0
861,TES,2,1,0
862,ACQ,0,0,0
862,LEA,0,0,0
862,PER,0,0,0
862,PI,0,0,0
862,PJM,0,0,0
862,REQ,0,0,0
862,SWE,2,1,1
862,TES,1,0,0
863,ACQ,0,0,0
863,LEA,1,1,0
863,PER,0,0,0
863,PI,1,1,0
863,PJM,0,0,0
863,REQ,3,1,0
863,SWE,4,1,0
863,TES,2,0,0
864,ACQ,0,0,0
864,LEA,0,0,0
864,PER,0,0,0
864,PI,0,0,0
864,PJM,1,0,0
864,REQ,2,0,0
864,SWE,2,0,0
864,TES,1,0,0
865,ACQ,0,0,0
865,LEA,1,0,0
865,PER,0,0,0
865,PI,0,0,0
865,PJM,1,0,0
865,REQ,1,0,0
865,SWE,2,0,0
865,TES,1,0,0
866,ACQ,0,0,0
866,LEA,1,1,1
866,PER,0,0,0
866,PI,0,0,0
866,PJM,1,1,1
866,REQ,1,1,1
866,SWE,1,0,0
866,TES,3,1,1
870,ACQ,0,0,0
870,LEA,0,0,0
870,PER,0,0,0
870,PI,1,0,0
870,PJM,2,0,0
870,REQ,0,0,0
870,SWE,3,0,0
870,TES,1,0,0
874,ACQ,0,0,0
874,LEA,0,0,0
874,PER,1,0,0
874,PI,1,0,0
874,PJM,0,0,0
874,REQ,2,0,0
874,SWE,3,1,1
874,TES,1,0,0
875,ACQ,0,0,1
875,LEA,1,0,1
875,PER,1,0,1
875,PI,2,1,1
875,PJM,3,1,1
875,REQ,1,1,1
875,SWE,1,0,1
875,TES,1,0,1
876,ACQ,0,0,0
876,LEA,1,0,0
876,PER,0,0,0
876,PI,1,0,0
876,PJM,1,1,0
876,REQ,1,0,0
876,SWE,2,1,0
876,TES,2,1,1
877,ACQ,0,0,0
877,LEA,2,0,0
877,PER,2,0,0
877,PI,1,0,0
877,PJM,2,0,0
877,REQ,1,0,0
877,SWE,4,0,0
877,TES,3,0,0
878,ACQ,2,1,0
878,LEA,3,1,0
878,PER,0,0,0
878,PI,2,1,0
878,PJM,4,1,0
878,REQ,4,1,0
878,SWE,2,0,0
878,TES,1,0,0
883,ACQ,0,0,0
883,LEA,0,0,0
883,PER,0,0,0
883,PI,0,0,0
883,PJM,0,0,0
883,REQ,0,0,0
883,SWE,2,0,0
883,TES,3,1,1
884,ACQ,0,0,0
884,LEA,2,0,0
884,PER,0,0,0
884,PI,0,0,0
884,PJM,0,0,0
884,REQ,1,0,0
884,SWE,3,1,1
884,TES,1,0,0
885,ACQ,1,0,0
885,LEA,2,0,0
885,PER,1,0,0
885,PI,1,0,0
885,PJM,2,1,1
885,REQ,1,0,0
885,SWE,3,1,1
885,TES,1,0,0
886,ACQ,0,0,0
886,LEA,0,0,0
886,PER,0,0,0
886,PI,0,0,0
886,PJM,0,0,0
886,REQ,0,0,0
886,SWE,3,1,0
886,TES,0,0,0
887,ACQ,0,0,0
887,LEA,0,0,0
887,PER,0,0,0
887,PI,0,0,0
887,PJM,0,0,0
887,REQ,2,0,0
887,SWE,0,0,0
887,TES,0,0,0
889,ACQ,0,0,0
889,LEA,0,0,0
889,PER,0,0,0
889,PI,0,0,0
889,PJM,0,0,0
889,REQ,1,0,0
889,SWE,2,0,0
889,TES,1,0,0
890,ACQ,0,0,0
890,LEA,1,0,0
890,PER,1,0,0
890,PI,1,0,0
890,PJM,1,0,0
890,REQ,1,0,0
890,SWE,3,1,1
890,TES,2,0,0
891,ACQ,0,0,0
891,LEA,1,1,0
891,PER,1,0,0
891,PI,1,0,0
891,PJM,1,1,0
891,REQ,1,0,0
891,SWE,4,1,1
891,TES,2,1,1
897,ACQ,0,0,0
897,LEA,0,0,0
897,PER,0,0,0
897,PI,0,0,0
897,PJM,0,0,0
897,REQ,1,0,0
897,SWE,3,1,1
897,TES,1,0,0
899,ACQ,2,0,0
899,LEA,3,1,0
899,PER,3,1,0
899,PI,3,0,1
899,PJM,2,0,0
899,REQ,1,0,0
899,SWE,3,1,1
899,TES,1,0,0
902,ACQ,0,0,0
902,LEA,0,0,0
902,PER,1,0,0
902,PI,1,0,0
902,PJM,0,0,0
902,REQ,2,0,0
902,SWE,3,1,1
902,TES,1,0,0
907,ACQ,0,0,0
907,LEA,1,0,0
907,PER,0,0,0
907,PI,0,0,0
907,PJM,0,0,0
907,REQ,1,0,0
907,SWE,3,1,1
907,TES,1,0,0
908,ACQ,1,0,0
908,LEA,2,0,0
908,PER,1,0,0
908,PI,1,0,0
908,PJM,2,0,0
908,REQ,2,0,0
908,SWE,4,1,1
908,TES,2,0,0
910,ACQ,0,0,0
910,LEA,0,0,0
910,PER,0,0,0
910,PI,0,0,0
910,PJM,1,0,0
910,REQ,1,0,0
910,SWE,0,0,0
910,TES,2,0,0
914,ACQ,0,0,1
914,LEA,0,0,0
914,PER,0,0,0
914,PI,0,0,0
914,PJM,0,0,0
914,REQ,0,0,0
914,SWE,0,1,0
914,TES,0,0,1
919,ACQ,4,1,1
919,LEA,4,1,1
919,PER,4,1,0
919,PI,4,0,0
919,PJM,4,1,0
919,REQ,3,0,0
919,SWE,2,0,0
919,TES,2,0,0
922,ACQ,0,0,0
922,LEA,2,0,0
922,PER,1,0,0
922,PI,1,0,0
922,PJM,2,1,0
922,REQ,2,0,0
922,SWE,4,1,1
922,TES,2,0,0
932,ACQ,0,0,0
932,LEA,2,1,0
932,PER,0,0,0
932,PI,1,1,0
932,PJM,1,0,0
932,REQ,2,0,0
932,SWE,4,1,1
932,TES,2,0,0
935,ACQ,0,0,0
935,LEA,2,0,0
935,PER,0,0,0
935,PI,1,0,0
935,PJM,3,1,0
935,REQ,3,0,0
935,SWE,3,1,1
935,TES,3,0,0
937,ACQ,0,0,0
937,LEA,0,0,0
937,PER,0,0,0
937,PI,1,0,0
937,PJM,1,0,0
937,REQ,2,1,0
937,SWE,3,1,0
937,TES,2,0,0
938,ACQ,0,0,0
938,LEA,1,0,0
938,PER,1,0,0
938,PI,0,0,0
938,PJM,1,0,0
938,REQ,2,0,0
938,SWE,1,0,0
938,TES,3,0,0
939,ACQ,0,0,0
939,LEA,0,0,0
939,PER,0,0,0
939,PI,0,0,0
939,PJM,0,0,0
939,REQ,1,0,0
939,SWE,3,1,0
939,TES,1,0,0
941,ACQ,0,0,0
941,LEA,2,1,0
941,PER,2,1,0
941,PI,1,0,0
941,PJM,0,0,0
941,REQ,2,0,0
941,SWE,3,1,0
941,TES,2,0,0
942,ACQ,0,0,0
942,LEA,0,0,0
942,PER,0,0,0
942,PI,1,0,0
942,PJM,1,0,0
942,REQ,3,1,0
942,SWE,3,1,0
942,TES,2,0,0
943,ACQ,0,0,0
943,LEA,1,1,0
943,PER,0,0,0
943,PI,0,0,0
943,PJM,1,1,0
943,REQ,1,1,0
943,SWE,2,1,1
943,TES,2,0,0
946,ACQ,1,1,0
946,LEA,2,1,1
946,PER,2,1,0
946,PI,3,1,1
946,PJM,3,1,1
946,REQ,0,0,0
946,SWE,0,0,0
946,TES,0,0,0
947,ACQ,0,0,0
947,LEA,0,0,0
947,PER,0,0,0
947,PI,0,0,0
947,PJM,0,0,0
947,REQ,2,0,0
947,SWE,2,1,0
947,TES,3,1,0
948,ACQ,0,0,0
948,LEA,0,0,0
948,PER,1,0,0
948,PI,0,0,0
948,PJM,1,1,0
948,REQ,1,1,0
948,SWE,3,1,1
948,TES,1,0,0
949,ACQ,1,0,0
949,LEA,1,0,0
949,PER,2,0,1
949,PI,1,0,0
949,PJM,2,0,1
949,REQ,1,0,0
949,SWE,0,0,0
949,TES,0,0,0
952,ACQ,1,0,0
952,LEA,2,0,0
952,PER,0,0,0
952,PI,1,1,0
952,PJM,1,0,0
952,REQ,1,0,0
952,SWE,2,1,1
952,TES,1,0,0
953,ACQ,2,0,0
953,LEA,3,0,0
953,PER,2,0,0
953,PI,4,1,0
953,PJM,2,1,0
953,REQ,1,0,0
953,SWE,1,0,0
953,TES,4,1,0
957,ACQ,0,0,0
957,LEA,1,0,0
957,PER,0,0,0
957,PI,0,0,0
957,PJM,2,1,0
957,REQ,2,1,0
957,SWE,0,0,0
957,TES,1,0,0
960,ACQ,0,0,0
960,LEA,2,0,0
960,PER,0,0,0
960,PI,0,0,0
960,PJM,2,0,0
960,REQ,2,1,0
960,SWE,3,1,0
960,TES,2,0,0
961,ACQ,1,0,1
961,LEA,1,1,1
961,PER,2,0,1
961,PI,3,1,1
961,PJM,2,1,1
961,REQ,0,0,0
961,SWE,0,0,0
961,TES,0,0,0
963,ACQ,0,0,0
963,LEA,0,0,0
963,PER,0,0,0
963,PI,0,0,0
963,PJM,0,0,0
963,REQ,0,0,0
963,SWE,1,0,0
963,TES,3,1,0
964,ACQ,1,0,0
964,LEA,2,0,0
964,PER,1,0,0
964,PI,2,0,0
964,PJM,1,0,0
964,REQ,1,0,0
964,SWE,2,0,0
964,TES,2,0,0
965,ACQ,1,0,0
965,LEA,2,0,0
965,PER,1,0,0
965,PI,1,0,0
965,PJM,3,1,1
965,REQ,2,0,0
965,SWE,1,0,0
965,TES,1,0,0
966,ACQ,0,0,0
966,LEA,0,0,0
966,PER,0,0,0
966,PI,2,0,0
966,PJM,1,0,0
966,REQ,2,0,0
966,SWE,4,1,1
966,TES,4,1,0
968,ACQ,0,0,0
968,LEA,0,0,0
968,PER,0,0,0
968,PI,0,0,0
968,PJM,0,0,0
968,REQ,0,0,0
968,SWE,1,1,1
968,TES,1,0,0
969,ACQ,1,0,0
969,LEA,2,1,1
969,PER,2,0,0
969,PI,1,0,0
969,PJM,2,1,1
969,REQ,3,1,1
969,SWE,4,1,1
969,TES,1,0,0
970,ACQ,4,1,0
970,LEA,3,0,0
970,PER,3,0,0
970,PI,3,0,0
970,PJM,3,0,0
970,REQ,4,0,0
970,SWE,4,1,1
970,TES,4,0,0
971,ACQ,1,0,0
971,LEA,1,0,0
971,PER,2,0,0
971,PI,2,1,0
971,PJM,1,0,0
971,REQ,1,0,0
971,SWE,3,0,1
971,TES,2,0,0
976,ACQ,2,0,0
976,LEA,2,0,0
976,PER,2,0,0
976,PI,2,1,1
976,PJM,3,1,1
976,REQ,2,1,1
976,SWE,1,0,0
976,TES,2,0,0
977,ACQ,0,0,0
977,LEA,0,0,0
977,PER,0,0,0
977,PI,0,0,0
977,PJM,0,0,0
977,REQ,1,0,0
977,SWE,3,1,1
977,TES,1,0,0
978,ACQ,0,0,0
978,LEA,0,0,0
978,PER,0,0,0
978,PI,0,0,0
978,PJM,0,0,0
978,REQ,1,0,0
978,SWE,1,0,0
978,TES,2,0,0
979,ACQ,0,0,0
979,LEA,2,0,0
979,PER,0,0,0
979,PI,2,0,0
979,PJM,1,0,0
979,REQ,3,0,0
979,SWE,1,0,0
979,TES,3,0,0
980,ACQ,0,0,0
980,LEA,0,0,0
980,PER,1,0,0
980,PI,0,0,0
980,PJM,0,0,0
980,REQ,2,0,0
980,SWE,3,1,1
980,TES,3,1,1
983,ACQ,1,0,0
983,LEA,2,0,0
983,PER,1,0,0
983,PI,1,0,0
983,PJM,2,0,0
983,REQ,3,1,1
983,SWE,0,0,0
983,TES,0,0,0
984,ACQ,0,0,0
984,LEA,3,0,0
984,PER,0,0,0
984,PI,2,0,0
984,PJM,4,1,1
984,REQ,3,1,1
984,SWE,2,0,0
984,TES,2,0,0
985,ACQ,0,0,0
985,LEA,0,0,0
985,PER,0,0,0
985,PI,0,0,0
985,PJM,1,1,1
985,REQ,0,0,0
985,SWE,3,1,1
985,TES,2,0,0
989,ACQ,0,0,0
989,LEA,1,1,0
989,PER,0,0,0
989,PI,1,0,0
989,PJM,0,0,0
989,REQ,1,1,0
989,SWE,1,0,0
989,TES,0,0,0
990,ACQ,1,0,0
990,LEA,3,1,0
990,PER,3,1,1
990,PI,2,0,0
990,PJM,3,0,0
990,REQ,2,0,0
990,SWE,2,0,0
990,TES,3,1,1
992,ACQ,0,0,0
992,LEA,0,0,0
992,PER,2,0,0
992,PI,1,0,0
992,PJM,0,0,0
992,REQ,2,1,0
992,SWE,3,1,0
992,TES,2,0,0
993,ACQ,0,0,0
993,LEA,0,0,0
993,PER,1,1,0
993,PI,0,0,0
993,PJM,0,0,0
993,REQ,1,1,0
993,SWE,0,0,0
993,TES,1,1,0
994,ACQ,1,1,0
994,LEA,3,1,0
994,PER,1,0,0
994,PI,2,1,1
994,PJM,4,1,1
994,REQ,3,0,0
994,SWE,4,0,0
994,TES,2,0,0
999,ACQ,0,0,0
999,LEA,0,0,0
999,PER,0,0,0
999,PI,0,0,0
999,PJM,1,0,0
999,REQ,2,1,1
999,SWE,0,0,0
999,TES,1,0,0
1000,ACQ,0,0,0
1000,LEA,0,0,0
1000,PER,0,0,0
1000,PI,0,0,0
1000,PJM,0,0,0
1000,REQ,0,0,0
1000,SWE,1,0,0
1000,TES,0,0,0
1001,ACQ,0,0,0
1001,LEA,1,1,1
1001,PER,0,0,0
1001,PI,0,0,0
1001,PJM,1,1,1
1001,REQ,0,0,0
1001,SWE,3,1,1
1001,TES,2,1,0
1002,ACQ,1,0,0
1002,LEA,0,0,0
1002,PER,0,0,0
1002,PI,0,0,0
1002,PJM,1,0,0
1002,REQ,0,0,0
1002,SWE,2,1,0
1002,TES,0,0,0
1005,ACQ,1,0,0
1005,LEA,1,1,1
1005,PER,1,0,0
1005,PI,1,0,0
1005,PJM,2,1,1
1005,REQ,2,1,1
1005,SWE,3,1,1
1005,TES,2,0,0
1006,ACQ,0,0,0
1006,LEA,1,0,0
1006,PER,0,0,0
1006,PI,0,0,0
1006,PJM,1,0,0
1006,REQ,0,0,0
1006,SWE,1,0,0
1006,TES,0,0,0
1008,ACQ,0,0,0
1008,LEA,1,0,0
1008,PER,1,0,0
1008,PI,0,0,0
1008,PJM,1,0,0
1008,REQ,1,0,0
1008,SWE,1,1,1
1008,TES,1,0,0
1012,ACQ,1,0,0
1012,LEA,2,0,0
1012,PER,3,0,0
1012,PI,3,0,1
1012,PJM,3,0,0
1012,REQ,2,0,0
1012,SWE,3,0,1
1012,TES,4,1,1
1015,ACQ,0,0,0
1015,LEA,1,0,0
1015,PER,1,0,0
1015,PI,1,0,0
1015,PJM,1,1,0
1015,REQ,3,0,0
